322	322	322
557	557	557
805	805	805
1033	1033	1033
1230	1230	1230
1412	1412	1412
1579	1579	1579
1729	1729	1729
1883	1883	1883
2065	2065	2065
2229	2229	2229
2392	2392	2392
2567	2567	2567
2759	2759	2759
2954	2954	2954
3141	3141	3141
3324	3324	3324
3489	3489	3489
3670	3670	3670
3851	3851	3851
4058	4058	4058
4226	4226	4226
4383	4383	4383
4527	4527	4527
4674	4674	4674
4810	4810	4810
4964	4964	4964
5165	5165	5165
5357	5357	5357
5517	5517	5517
5650	5650	5650
5753	5753	5753
5791	5791	5791
5777	5777	5777
5754	5754	5754
5693	5693	5693
5649	5649	5649
5590	5590	5590
5484	5484	5484
5308	5308	5308
5075	5075	5075
4827	4827	4827
4552	4552	4552
4268	4268	4268
3956	3956	3956
3675	3675	3675
3420	3420	3420
3129	3129	3129
2842	2842	2842
2554	2554	2554
2265	2265	2265
1970	1970	1970
1685	1685	1685
1391	1391	1391
1079	1079	1079
734	734	734
439	439	439
121	121	121
-276	-276	-276
-693	-693	-693
-1062	-1062	-1062
-1424	-1424	-1424
-1794	-1794	-1794
-2085	-2085	-2085
-2317	-2317	-2317
-2538	-2538	-2538
-2694	-2694	-2694
-2772	-2772	-2772
-2780	-2780	-2780
-2735	-2735	-2735
-2706	-2706	-2706
-2705	-2705	-2705
-2723	-2723	-2723
-2770	-2770	-2770
-2761	-2761	-2761
-2755	-2755	-2755
-2770	-2770	-2770
-2817	-2817	-2817
-2848	-2848	-2848
-2908	-2908	-2908
-3000	-3000	-3000
-3111	-3111	-3111
-3217	-3217	-3217
-3302	-3302	-3302
-3375	-3375	-3375
-3428	-3428	-3428
-3462	-3462	-3462
-3486	-3486	-3486
-3525	-3525	-3525
-3564	-3564	-3564
-3591	-3591	-3591
-3618	-3618	-3618
-3641	-3641	-3641
-3627	-3627	-3627
-3613	-3613	-3613
-3622	-3622	-3622
-3635	-3635	-3635
-3682	-3682	-3682
-3721	-3721	-3721
-3717	-3717	-3717
-3718	-3718	-3718
-3731	-3731	-3731
-3728	-3728	-3728
-3689	-3689	-3689
-3666	-3666	-3666
-3680	-3680	-3680
-3719	-3719	-3719
-3785	-3785	-3785
-3883	-3883	-3883
-3940	-3940	-3940
-3912	-3912	-3912
-3814	-3814	-3814
-3695	-3695	-3695
-3573	-3573	-3573
-3485	-3485	-3485
-3399	-3399	-3399
-3204	-3204	-3204
-2915	-2915	-2915
-2652	-2652	-2652
-2485	-2485	-2485
-2336	-2336	-2336
-2144	-2144	-2144
-1929	-1929	-1929
-1679	-1679	-1679
-1428	-1428	-1428
-1157	-1157	-1157
-852	-852	-852
-526	-526	-526
-182	-182	-182
158	158	158
508	508	508
873	873	873
1197	1197	1197
1489	1489	1489
1771	1771	1771
2031	2031	2031
2286	2286	2286
2515	2515	2515
2733	2733	2733
2929	2929	2929
3103	3103	3103
3268	3268	3268
3445	3445	3445
3631	3631	3631
3856	3856	3856
4073	4073	4073
4283	4283	4283
4469	4469	4469
4642	4642	4642
4854	4854	4854
5067	5067	5067
5221	5221	5221
5345	5345	5345
5448	5448	5448
5533	5533	5533
5578	5578	5578
5598	5598	5598
5631	5631	5631
5611	5611	5611
5398	5398	5398
5085	5085	5085
4747	4747	4747
4499	4499	4499
4349	4349	4349
4132	4132	4132
3947	3947	3947
3800	3800	3800
3668	3668	3668
3530	3530	3530
3359	3359	3359
3227	3227	3227
3138	3138	3138
3043	3043	3043
2923	2923	2923
2828	2828	2828
2725	2725	2725
2611	2611	2611
2487	2487	2487
2267	2267	2267
1961	1961	1961
1612	1612	1612
1228	1228	1228
812	812	812
372	372	372
-95	-95	-95
-515	-515	-515
-894	-894	-894
-1220	-1220	-1220
-1486	-1486	-1486
-1713	-1713	-1713
-1981	-1981	-1981
-2229	-2229	-2229
-2441	-2441	-2441
-2610	-2610	-2610
-2723	-2723	-2723
-2854	-2854	-2854
-3018	-3018	-3018
-3200	-3200	-3200
-3356	-3356	-3356
-3435	-3435	-3435
-3466	-3466	-3466
-3475	-3475	-3475
-3498	-3498	-3498
-3550	-3550	-3550
-3625	-3625	-3625
-3697	-3697	-3697
-3743	-3743	-3743
-3794	-3794	-3794
-3835	-3835	-3835
-3875	-3875	-3875
-3919	-3919	-3919
-3958	-3958	-3958
-3964	-3964	-3964
-3995	-3995	-3995
-4029	-4029	-4029
-4085	-4085	-4085
-4184	-4184	-4184
-4225	-4225	-4225
-4262	-4262	-4262
-4332	-4332	-4332
-4382	-4382	-4382
-4416	-4416	-4416
-4466	-4466	-4466
-4466	-4466	-4466
-4429	-4429	-4429
-4414	-4414	-4414
-4387	-4387	-4387
-4311	-4311	-4311
-4241	-4241	-4241
-4118	-4118	-4118
-3885	-3885	-3885
-3661	-3661	-3661
-3475	-3475	-3475
-3314	-3314	-3314
-3145	-3145	-3145
-2960	-2960	-2960
-2759	-2759	-2759
-2575	-2575	-2575
-2388	-2388	-2388
-2192	-2192	-2192
-1994	-1994	-1994
-1773	-1773	-1773
-1555	-1555	-1555
-1351	-1351	-1351
-1096	-1096	-1096
-838	-838	-838
-560	-560	-560
-237	-237	-237
75	75	75
508	508	508
873	873	873
1197	1197	1197
1489	1489	1489
1771	1771	1771
2031	2031	2031
2286	2286	2286
2515	2515	2515
2733	2733	2733
2929	2929	2929
3103	3103	3103
3268	3268	3268
3445	3445	3445
3631	3631	3631
3856	3856	3856
4073	4073	4073
4283	4283	4283
4469	4469	4469
4642	4642	4642
4854	4854	4854
5067	5067	5067
5221	5221	5221
5345	5345	5345
5448	5448	5448
5533	5533	5533
5578	5578	5578
5598	5598	5598
5631	5631	5631
5611	5611	5611
5398	5398	5398
5085	5085	5085
4747	4747	4747
4499	4499	4499
4349	4349	4349
4132	4132	4132
3947	3947	3947
3800	3800	3800
3668	3668	3668
3530	3530	3530
3359	3359	3359
3227	3227	3227
3138	3138	3138
3043	3043	3043
2923	2923	2923
2828	2828	2828
2725	2725	2725
2611	2611	2611
2487	2487	2487
2267	2267	2267
1961	1961	1961
1612	1612	1612
1228	1228	1228
812	812	812
372	372	372
-95	-95	-95
-515	-515	-515
-894	-894	-894
-1220	-1220	-1220
-1486	-1486	-1486
-1713	-1713	-1713
-1981	-1981	-1981
-2229	-2229	-2229
-2441	-2441	-2441
-2610	-2610	-2610
-2723	-2723	-2723
-2854	-2854	-2854
-3018	-3018	-3018
-3200	-3200	-3200
-3356	-3356	-3356
-3435	-3435	-3435
-3466	-3466	-3466
-3475	-3475	-3475
-3498	-3498	-3498
-3550	-3550	-3550
-3625	-3625	-3625
-3697	-3697	-3697
-3743	-3743	-3743
-3794	-3794	-3794
-3835	-3835	-3835
-3875	-3875	-3875
-3919	-3919	-3919
-3958	-3958	-3958
-3964	-3964	-3964
-3995	-3995	-3995
-4029	-4029	-4029
-4085	-4085	-4085
-4184	-4184	-4184
-4225	-4225	-4225
-4262	-4262	-4262
-4332	-4332	-4332
-4382	-4382	-4382
-4416	-4416	-4416
-4466	-4466	-4466
-4466	-4466	-4466
-4429	-4429	-4429
-4414	-4414	-4414
-4387	-4387	-4387
-4311	-4311	-4311
-4241	-4241	-4241
-4118	-4118	-4118
-3885	-3885	-3885
-3661	-3661	-3661
-3475	-3475	-3475
-3314	-3314	-3314
-3145	-3145	-3145
-2960	-2960	-2960
-2759	-2759	-2759
-2575	-2575	-2575
-2388	-2388	-2388
-2192	-2192	-2192
-1994	-1994	-1994
-1773	-1773	-1773
-1555	-1555	-1555
-1351	-1351	-1351
-1096	-1096	-1096
-838	-838	-838
-560	-560	-560
-237	-237	-237
75	75	75
385	385	385
685	685	685
1007	1007	1007
1320	1320	1320
1644	1644	1644
1922	1922	1922
2194	2194	2194
2476	2476	2476
2731	2731	2731
3026	3026	3026
3362	3362	3362
3694	3694	3694
4029	4029	4029
4371	4371	4371
4699	4699	4699
5020	5020	5020
5300	5300	5300
5547	5547	5547
5734	5734	5734
5879	5879	5879
6008	6008	6008
6056	6056	6056
6064	6064	6064
6052	6052	6052
6064	6064	6064
6056	6056	6056
5994	5994	5994
5884	5884	5884
5814	5814	5814
5759	5759	5759
5633	5633	5633
5497	5497	5497
5351	5351	5351
5158	5158	5158
4966	4966	4966
4751	4751	4751
4511	4511	4511
4245	4245	4245
3986	3986	3986
3751	3751	3751
3495	3495	3495
3264	3264	3264
3038	3038	3038
2764	2764	2764
2391	2391	2391
1934	1934	1934
1473	1473	1473
988	988	988
477	477	477
-36	-36	-36
-540	-540	-540
-1005	-1005	-1005
-1453	-1453	-1453
-1848	-1848	-1848
-2159	-2159	-2159
-2420	-2420	-2420
-2610	-2610	-2610
-2749	-2749	-2749
-2897	-2897	-2897
-3042	-3042	-3042
-3190	-3190	-3190
-3332	-3332	-3332
-3445	-3445	-3445
-3528	-3528	-3528
-3597	-3597	-3597
-3694	-3694	-3694
-3809	-3809	-3809
-3929	-3929	-3929
-4021	-4021	-4021
-4126	-4126	-4126
-4220	-4220	-4220
-4303	-4303	-4303
-4357	-4357	-4357
-4397	-4397	-4397
-4406	-4406	-4406
-4433	-4433	-4433
-4480	-4480	-4480
-4528	-4528	-4528
-4577	-4577	-4577
-4572	-4572	-4572
-4564	-4564	-4564
-4555	-4555	-4555
-4563	-4563	-4563
-4605	-4605	-4605
-4658	-4658	-4658
-4675	-4675	-4675
-4677	-4677	-4677
-4680	-4680	-4680
-4667	-4667	-4667
-4629	-4629	-4629
-4541	-4541	-4541
-4419	-4419	-4419
-4372	-4372	-4372
-4351	-4351	-4351
-4263	-4263	-4263
-4130	-4130	-4130
-3964	-3964	-3964
-3746	-3746	-3746
-3515	-3515	-3515
-3271	-3271	-3271
-3006	-3006	-3006
-2770	-2770	-2770
-2536	-2536	-2536
-2282	-2282	-2282
-2003	-2003	-2003
-1693	-1693	-1693
-1381	-1381	-1381
-1041	-1041	-1041
-662	-662	-662
-298	-298	-298
43	43	43
385	385	385
685	685	685
1007	1007	1007
1320	1320	1320
1644	1644	1644
1922	1922	1922
2194	2194	2194
2476	2476	2476
2731	2731	2731
3026	3026	3026
3362	3362	3362
3694	3694	3694
4029	4029	4029
4371	4371	4371
4699	4699	4699
5020	5020	5020
5300	5300	5300
5547	5547	5547
5734	5734	5734
5879	5879	5879
6008	6008	6008
6056	6056	6056
6064	6064	6064
6052	6052	6052
6064	6064	6064
6056	6056	6056
5994	5994	5994
5884	5884	5884
5814	5814	5814
5759	5759	5759
5633	5633	5633
5497	5497	5497
5351	5351	5351
5158	5158	5158
4966	4966	4966
4751	4751	4751
4511	4511	4511
4245	4245	4245
3986	3986	3986
3751	3751	3751
3495	3495	3495
3264	3264	3264
3038	3038	3038
2764	2764	2764
2391	2391	2391
1934	1934	1934
1473	1473	1473
988	988	988
477	477	477
-36	-36	-36
-540	-540	-540
-1005	-1005	-1005
-1453	-1453	-1453
-1848	-1848	-1848
-2159	-2159	-2159
-2420	-2420	-2420
-2610	-2610	-2610
-2749	-2749	-2749
-2897	-2897	-2897
-3042	-3042	-3042
-3190	-3190	-3190
-3332	-3332	-3332
-3445	-3445	-3445
-3528	-3528	-3528
-3597	-3597	-3597
-3694	-3694	-3694
-3809	-3809	-3809
-3929	-3929	-3929
-4021	-4021	-4021
-4126	-4126	-4126
-4220	-4220	-4220
-4303	-4303	-4303
-4357	-4357	-4357
-4397	-4397	-4397
-4406	-4406	-4406
-4433	-4433	-4433
-4480	-4480	-4480
-4528	-4528	-4528
-4577	-4577	-4577
-4572	-4572	-4572
-4564	-4564	-4564
-4555	-4555	-4555
-4563	-4563	-4563
-4605	-4605	-4605
-4658	-4658	-4658
-4675	-4675	-4675
-4677	-4677	-4677
-4680	-4680	-4680
-4667	-4667	-4667
-4629	-4629	-4629
-4541	-4541	-4541
-4419	-4419	-4419
-4372	-4372	-4372
-4351	-4351	-4351
-4263	-4263	-4263
-4130	-4130	-4130
-3964	-3964	-3964
-3746	-3746	-3746
-3515	-3515	-3515
-3271	-3271	-3271
-3006	-3006	-3006
-2770	-2770	-2770
-2536	-2536	-2536
-2282	-2282	-2282
-2003	-2003	-2003
-1693	-1693	-1693
-1381	-1381	-1381
-1041	-1041	-1041
-662	-662	-662
-298	-298	-298
43	43	43
396	396	396
743	743	743
1105	1105	1105
1427	1427	1427
1748	1748	1748
2048	2048	2048
2356	2356	2356
2659	2659	2659
2932	2932	2932
3221	3221	3221
3571	3571	3571
3961	3961	3961
4341	4341	4341
4706	4706	4706
5016	5016	5016
5245	5245	5245
5502	5502	5502
5813	5813	5813
6159	6159	6159
6421	6421	6421
6546	6546	6546
6618	6618	6618
6693	6693	6693
6794	6794	6794
6830	6830	6830
6777	6777	6777
6628	6628	6628
6429	6429	6429
6264	6264	6264
6093	6093	6093
5960	5960	5960
5830	5830	5830
5621	5621	5621
5375	5375	5375
5074	5074	5074
4731	4731	4731
4418	4418	4418
4176	4176	4176
3949	3949	3949
3700	3700	3700
3393	3393	3393
3024	3024	3024
2660	2660	2660
2156	2156	2156
1613	1613	1613
1097	1097	1097
546	546	546
-20	-20	-20
-595	-595	-595
-1121	-1121	-1121
-1583	-1583	-1583
-2002	-2002	-2002
-2314	-2314	-2314
-2537	-2537	-2537
-2714	-2714	-2714
-2810	-2810	-2810
-2889	-2889	-2889
-3008	-3008	-3008
-3089	-3089	-3089
-3199	-3199	-3199
-3349	-3349	-3349
-3503	-3503	-3503
-3659	-3659	-3659
-3757	-3757	-3757
-3822	-3822	-3822
-3879	-3879	-3879
-3982	-3982	-3982
-4098	-4098	-4098
-4214	-4214	-4214
-4270	-4270	-4270
-4310	-4310	-4310
-4339	-4339	-4339
-4393	-4393	-4393
-4447	-4447	-4447
-4479	-4479	-4479
-4503	-4503	-4503
-4529	-4529	-4529
-4532	-4532	-4532
-4569	-4569	-4569
-4574	-4574	-4574
-4590	-4590	-4590
-4596	-4596	-4596
-4613	-4613	-4613
-4641	-4641	-4641
-4677	-4677	-4677
-4680	-4680	-4680
-4656	-4656	-4656
-4636	-4636	-4636
-4586	-4586	-4586
-4551	-4551	-4551
-4515	-4515	-4515
-4419	-4419	-4419
-4317	-4317	-4317
-4193	-4193	-4193
-3973	-3973	-3973
-3708	-3708	-3708
-3464	-3464	-3464
-3228	-3228	-3228
-2972	-2972	-2972
-2738	-2738	-2738
-2475	-2475	-2475
-2208	-2208	-2208
-1902	-1902	-1902
-1568	-1568	-1568
-1213	-1213	-1213
-855	-855	-855
-508	-508	-508
-148	-148	-148
248	248	248
396	396	396
743	743	743
1105	1105	1105
1427	1427	1427
1748	1748	1748
2048	2048	2048
2356	2356	2356
2659	2659	2659
2932	2932	2932
3221	3221	3221
3571	3571	3571
3961	3961	3961
4341	4341	4341
4706	4706	4706
5016	5016	5016
5245	5245	5245
5502	5502	5502
5813	5813	5813
6159	6159	6159
6421	6421	6421
6546	6546	6546
6618	6618	6618
6693	6693	6693
6794	6794	6794
6830	6830	6830
6777	6777	6777
6628	6628	6628
6429	6429	6429
6264	6264	6264
6093	6093	6093
5960	5960	5960
5830	5830	5830
5621	5621	5621
5375	5375	5375
5074	5074	5074
4731	4731	4731
4418	4418	4418
4176	4176	4176
3949	3949	3949
3700	3700	3700
3393	3393	3393
3024	3024	3024
2660	2660	2660
2156	2156	2156
1613	1613	1613
1097	1097	1097
546	546	546
-20	-20	-20
-595	-595	-595
-1121	-1121	-1121
-1583	-1583	-1583
-2002	-2002	-2002
-2314	-2314	-2314
-2537	-2537	-2537
-2714	-2714	-2714
-2810	-2810	-2810
-2889	-2889	-2889
-3008	-3008	-3008
-3089	-3089	-3089
-3199	-3199	-3199
-3349	-3349	-3349
-3503	-3503	-3503
-3659	-3659	-3659
-3757	-3757	-3757
-3822	-3822	-3822
-3879	-3879	-3879
-3982	-3982	-3982
-4098	-4098	-4098
-4214	-4214	-4214
-4270	-4270	-4270
-4310	-4310	-4310
-4339	-4339	-4339
-4393	-4393	-4393
-4447	-4447	-4447
-4479	-4479	-4479
-4503	-4503	-4503
-4529	-4529	-4529
-4532	-4532	-4532
-4569	-4569	-4569
-4574	-4574	-4574
-4590	-4590	-4590
-4596	-4596	-4596
-4613	-4613	-4613
-4641	-4641	-4641
-4677	-4677	-4677
-4680	-4680	-4680
-4656	-4656	-4656
-4636	-4636	-4636
-4586	-4586	-4586
-4551	-4551	-4551
-4515	-4515	-4515
-4419	-4419	-4419
-4317	-4317	-4317
-4193	-4193	-4193
-3973	-3973	-3973
-3708	-3708	-3708
-3464	-3464	-3464
-3228	-3228	-3228
-2972	-2972	-2972
-2738	-2738	-2738
-2475	-2475	-2475
-2208	-2208	-2208
-1902	-1902	-1902
-1568	-1568	-1568
-1213	-1213	-1213
-855	-855	-855
-508	-508	-508
-148	-148	-148
248	248	248
657	657	657
1072	1072	1072
1430	1430	1430
1750	1750	1750
2092	2092	2092
2428	2428	2428
2773	2773	2773
3121	3121	3121
3474	3474	3474
3857	3857	3857
4234	4234	4234
4572	4572	4572
4878	4878	4878
5166	5166	5166
5483	5483	5483
5828	5828	5828
6132	6132	6132
6404	6404	6404
6566	6566	6566
6675	6675	6675
6773	6773	6773
6851	6851	6851
6915	6915	6915
6875	6875	6875
6699	6699	6699
6444	6444	6444
6238	6238	6238
6066	6066	6066
-4517	-4517	-4517
-4538	-4538	-4538
-4535	-4535	-4535
-4534	-4534	-4534
-4564	-4564	-4564
-4601	-4601	-4601
-4656	-4656	-4656
-4688	-4688	-4688
-4718	-4718	-4718
-4751	-4751	-4751
-4795	-4795	-4795
-4825	-4825	-4825
-4827	-4827	-4827
-4772	-4772	-4772
-4717	-4717	-4717
-4633	-4633	-4633
-4580	-4580	-4580
-4579	-4579	-4579
-4534	-4534	-4534
-4477	-4477	-4477
-4424	-4424	-4424
-4292	-4292	-4292
-4052	-4052	-4052
-3810	-3810	-3810
-3618	-3618	-3618
-3490	-3490	-3490
-3342	-3342	-3342
-3160	-3160	-3160
-2941	-2941	-2941
-2692	-2692	-2692
-2420	-2420	-2420
-2129	-2129	-2129
-1805	-1805	-1805
-1432	-1432	-1432
-1077	-1077	-1077
-712	-712	-712
-354	-354	-354
35	35	35
657	657	657
1072	1072	1072
1430	1430	1430
1750	1750	1750
2092	2092	2092
2428	2428	2428
2773	2773	2773
3121	3121	3121
3474	3474	3474
3857	3857	3857
4234	4234	4234
4572	4572	4572
4878	4878	4878
5166	5166	5166
5483	5483	5483
5828	5828	5828
6132	6132	6132
6404	6404	6404
6566	6566	6566
6675	6675	6675
6773	6773	6773
6851	6851	6851
6915	6915	6915
6875	6875	6875
6699	6699	6699
6444	6444	6444
6238	6238	6238
6066	6066	6066
-4517	-4517	-4517
-4538	-4538	-4538
-4535	-4535	-4535
-4534	-4534	-4534
-4564	-4564	-4564
-4601	-4601	-4601
-4656	-4656	-4656
-4688	-4688	-4688
-4718	-4718	-4718
-4751	-4751	-4751
-4795	-4795	-4795
-4825	-4825	-4825
-4827	-4827	-4827
-4772	-4772	-4772
-4717	-4717	-4717
-4633	-4633	-4633
-4580	-4580	-4580
-4579	-4579	-4579
-4534	-4534	-4534
-4477	-4477	-4477
-4424	-4424	-4424
-4292	-4292	-4292
-4052	-4052	-4052
-3810	-3810	-3810
-3618	-3618	-3618
-3490	-3490	-3490
-3342	-3342	-3342
-3160	-3160	-3160
-2941	-2941	-2941
-2692	-2692	-2692
-2420	-2420	-2420
-2129	-2129	-2129
-1805	-1805	-1805
-1432	-1432	-1432
-1077	-1077	-1077
-712	-712	-712
-354	-354	-354
35	35	35
430	430	430
804	804	804
1149	1149	1149
1454	1454	1454
1773	1773	1773
2138	2138	2138
2498	2498	2498
2834	2834	2834
3177	3177	3177
3505	3505	3505
3831	3831	3831
4164	4164	4164
4489	4489	4489
4804	4804	4804
5132	5132	5132
5508	5508	5508
5869	5869	5869
6155	6155	6155
6366	6366	6366
6572	6572	6572
6780	6780	6780
6987	6987	6987
7188	7188	7188
7234	7234	7234
7086	7086	7086
6874	6874	6874
6701	6701	6701
6566	6566	6566
6297	6297	6297
6054	6054	6054
5844	5844	5844
5544	5544	5544
5175	5175	5175
4803	4803	4803
4427	4427	4427
4076	4076	4076
3861	3861	3861
3619	3619	3619
3405	3405	3405
3171	3171	3171
2854	2854	2854
2468	2468	2468
2063	2063	2063
1617	1617	1617
1197	1197	1197
738	738	738
232	232	232
-296	-296	-296
-785	-785	-785
-1211	-1211	-1211
-1619	-1619	-1619
-1934	-1934	-1934
-2180	-2180	-2180
-2400	-2400	-2400
-2552	-2552	-2552
-2709	-2709	-2709
-2903	-2903	-2903
-3109	-3109	-3109
-3339	-3339	-3339
-3564	-3564	-3564
-3743	-3743	-3743
-3883	-3883	-3883
-4001	-4001	-4001
-4089	-4089	-4089
-4174	-4174	-4174
-4261	-4261	-4261
-4329	-4329	-4329
-4389	-4389	-4389
-4441	-4441	-4441
-4470	-4470	-4470
-4511	-4511	-4511
-4519	-4519	-4519
-4525	-4525	-4525
-4510	-4510	-4510
-4507	-4507	-4507
-4520	-4520	-4520
-4551	-4551	-4551
-4572	-4572	-4572
-4589	-4589	-4589
-4609	-4609	-4609
-4599	-4599	-4599
-4591	-4591	-4591
-4600	-4600	-4600
-4580	-4580	-4580
-4572	-4572	-4572
-4576	-4576	-4576
-4559	-4559	-4559
-4530	-4530	-4530
-4505	-4505	-4505
-4414	-4414	-4414
-4234	-4234	-4234
-4060	-4060	-4060
-3897	-3897	-3897
-3724	-3724	-3724
-3522	-3522	-3522
-3282	-3282	-3282
-3060	-3060	-3060
-2827	-2827	-2827
-2583	-2583	-2583
-2332	-2332	-2332
-2025	-2025	-2025
-1717	-1717	-1717
-1363	-1363	-1363
-955	-955	-955
-532	-532	-532
-105	-105	-105
325	325	325
430	430	430
804	804	804
1149	1149	1149
1454	1454	1454
1773	1773	1773
2138	2138	2138
2498	2498	2498
2834	2834	2834
3177	3177	3177
3505	3505	3505
3831	3831	3831
4164	4164	4164
4489	4489	4489
4804	4804	4804
5132	5132	5132
5508	5508	5508
5869	5869	5869
6155	6155	6155
6366	6366	6366
6572	6572	6572
6780	6780	6780
6987	6987	6987
7188	7188	7188
7234	7234	7234
7086	7086	7086
6874	6874	6874
6701	6701	6701
6566	6566	6566
6297	6297	6297
6054	6054	6054
5844	5844	5844
5544	5544	5544
5175	5175	5175
4803	4803	4803
4427	4427	4427
4076	4076	4076
3861	3861	3861
3619	3619	3619
3405	3405	3405
3171	3171	3171
2854	2854	2854
2468	2468	2468
2063	2063	2063
1617	1617	1617
1197	1197	1197
738	738	738
232	232	232
-296	-296	-296
-785	-785	-785
-1211	-1211	-1211
-1619	-1619	-1619
-1934	-1934	-1934
-2180	-2180	-2180
-2400	-2400	-2400
-2552	-2552	-2552
-2709	-2709	-2709
-2903	-2903	-2903
-3109	-3109	-3109
-3339	-3339	-3339
-3564	-3564	-3564
-3743	-3743	-3743
-3883	-3883	-3883
-4001	-4001	-4001
-4089	-4089	-4089
-4174	-4174	-4174
-4261	-4261	-4261
-4329	-4329	-4329
-4389	-4389	-4389
-4441	-4441	-4441
-4470	-4470	-4470
-4511	-4511	-4511
-4519	-4519	-4519
-4525	-4525	-4525
-4510	-4510	-4510
-4507	-4507	-4507
-4520	-4520	-4520
-4551	-4551	-4551
-4572	-4572	-4572
-4589	-4589	-4589
-4609	-4609	-4609
-4599	-4599	-4599
-4591	-4591	-4591
-4600	-4600	-4600
-4580	-4580	-4580
-4572	-4572	-4572
-4576	-4576	-4576
-4559	-4559	-4559
-4530	-4530	-4530
-4505	-4505	-4505
-4414	-4414	-4414
-4234	-4234	-4234
-4060	-4060	-4060
-3897	-3897	-3897
-3724	-3724	-3724
-3522	-3522	-3522
-3282	-3282	-3282
-3060	-3060	-3060
-2827	-2827	-2827
-2583	-2583	-2583
-2332	-2332	-2332
-2025	-2025	-2025
-1717	-1717	-1717
-1363	-1363	-1363
-955	-955	-955
-532	-532	-532
-105	-105	-105
325	325	325
731	731	731
1110	1110	1110
1461	1461	1461
1775	1775	1775
2090	2090	2090
2415	2415	2415
2730	2730	2730
3068	3068	3068
3406	3406	3406
3751	3751	3751
4122	4122	4122
4482	4482	4482
4818	4818	4818
5167	5167	5167
5575	5575	5575
5969	5969	5969
6272	6272	6272
6559	6559	6559
6824	6824	6824
7025	7025	7025
7197	7197	7197
7334	7334	7334
7351	7351	7351
7298	7298	7298
7147	7147	7147
6894	6894	6894
6648	6648	6648
6389	6389	6389
6089	6089	6089
5812	5812	5812
5499	5499	5499
5101	5101	5101
4745	4745	4745
4397	4397	4397
4013	4013	4013
3738	3738	3738
3435	3435	3435
3081	3081	3081
2713	2713	2713
2363	2363	2363
2074	2074	2074
1815	1815	1815
1510	1510	1510
1179	1179	1179
826	826	826
431	431	431
35	35	35
-377	-377	-377
-785	-785	-785
-1188	-1188	-1188
-1567	-1567	-1567
-1887	-1887	-1887
-2141	-2141	-2141
-2392	-2392	-2392
-2615	-2615	-2615
-2823	-2823	-2823
-3041	-3041	-3041
-3283	-3283	-3283
-3535	-3535	-3535
-3775	-3775	-3775
-3971	-3971	-3971
-4113	-4113	-4113
-4215	-4215	-4215
-4275	-4275	-4275
-4316	-4316	-4316
-4359	-4359	-4359
-4385	-4385	-4385
