0		0
0		0
96.0939		169.394
165.761		309.061
165.066		288.535
168.739		298.688
111.46		279.52
132.169		274.561
102.568		242.149
92.1557		238.564
114.94		262.006
88.0126		248.559
96.8268		249.83
112.248		254.233
103.344		289.317
106.597		270.376
61.572		280.644
98.0132		252.627
86.2907		267.712
99.4533		264.693
119.823		279.487
81.3026		248.966
94.692		264.99
82.766		239.127
100.953		248.825
93.3975		244.165
103.001		249.19
108.73		260.651
109.205		242.514
109.95		242.689
130.333		277.237
125.718		262.57
93.6185		240.445
110.291		264.149
147.119		280.99
143.313		300.249
161.064		301.126
157.851		292.969
153.235		277.902
165.473		314.255
152.479		273.002
138.293		269.064
137.185		286.279
146.675		283.058
165.682		325.143
155.586		292.228
147.95		297.107
138.871		265.708
144.866		282.915
143.62		275.634
117.318		328.849
103.314		240.698
129.285		259.534
119.715		250.382
101.387		254.531
87.7259		252.803
69.881		241.35
55.0068		233.812
56.3919		206.704
57.7387		218.875
56.6815		225.546
98.6126		239.836
65.5722		242.677
41.8516		218.304
81.3775		228.636
67.5385		230.229
76.8281		220.067
84.4042		230.281
66.5508		239.282
93.0082		255.621
88.6563		250.957
102.348		241.662
105.781		239.132
98.2575		270.964
147.474		329.662
172.07		313.271
163.827		317.065
151.053		278.034
95.6754		301.137
165.484		300.177
153.987		297.822
147.325		275.843
130.31		272.21
157.903		276.339
167.071		299.45
151.796		312.467
153.815		287.596
165.247		320.423
168.086		288.022
160.172		312.343
151.265		283.905
159.51		283.357
158.916		286.902
160.962		300.598
158.145		291.276
168.434		303.975
157.605		304.977
160.217		297.564
158.085		287.822
152.986		269.044
126.319		274.938
134.534		249.112
121.716		267.01
124.039		272.72
129.417		264.653
131.147		252.364
129.265		249.801
119.249		243.283
106.67		234.846
125.05		237.829
136.897		258.169
102.942		249.029
144.187		268.83
136.007		281.233
121.446		270.306
124.345		246.088
141.548		272.135
112.672		262.065
135.997		274.403
124.909		247.467
128.713		267.616
131.041		254.139
122.117		268.422
143.537		261.232
116.098		261.026
132.353		247.932
142.226		267.906
100.562		234.785
134.802		264.691
117.36		257.081
132.321		304.643
140.173		274.384
158.094		262.559
128.91		278.757
137.992		285.86
146.98		273.209
156.465		277.271
142.71		269.515
165.295		304.456
157.589		297.655
150.086		258.546
143.855		265.163
143.06		263.406
162.919		273.936
148.931		275.589
124.375		261.156
150.928		267.153
152.009		265.868
142.179		276.155
150.191		274.947
142.943		295.322
150.832		288.776
149.897		293.233
152.846		270.752
152.445		316.634
136.938		259.1
128.903		270.479
143.928		259.354
144.913		273.698
143.89		268.978
138.756		275.256
127.298		266.412
126.268		254.657
130.615		285.805
116.961		244.946
146.354		278.723
137.97		346.705
