277.152
66.5396		288.258
78.1621		295.919
62.5		289.5
82		293
57		289
82.5		283.5
33		270.5
53.5		269.5
50.5		268
60		281.5
49.5		253
64.5		260
57.5		264
68		273
61		249.5
60.5		257
56.5		227
57		270.5
58.5		248
54.5		278.5
41.5		261.5
37		279.5
46		272.5
53		266.5
52.5		245.5
44.5		256
30.5		265.5
44.5		260
52		248
47		263.5
19		262.5
331.5		305.5
338		261
296.5		226
294		201.5
277		218
278		227
276		209.5
282		242.5
285		218
286		217
