157.28
276.618		215.115
285.614		188.536
281		244
243.5		263.5
245		230
203.5		197.5
287.5		161
288		185
287.5		168
290		161
292.5		147
286		146
285.5		148.5
284		159
284.5		153
282.5		171.5
284.5		145.5
280.5		186
284.5		170.5
281.5		173.5
286.5		161.5
288		164.5
285		175.5
284.5		167.5
280		179
286		158.5
285		164.5
286		149
285.5		131.5
286.5		162.5
287		180
283		245.5
286		209
282		215
282.5		197.5
276.5		183.5
275.5		192.5
275.5		173.5
276.5		212
279.5		174.5
279		185.5
