0		0
0		0
0		113.932
340.524		188.673
7.9539		191.947
0		186.271
0		178.732
311.795		168.242
277.642		159.148
291.681		134.344
280.565		175.89
288.012		149.852
278.081		163.671
269.464		155.895
266.472		143.559
308.357		174.686
259.085		174.728
264.18		153.986
275.5		147.43
269.179		154.063
303.682		150.999
256.635		151.458
274.097		138.866
258.939		141.457
265.958		158.235
257.241		131.102
272.691		164.705
251.242		167.98
247.51		165.198
256.177		163.298
254.251		153.986
259.861		110.431
267.352		130.189
283.975		180.884
0		190.493
336.63		187.921
12.5342		186.5
6.76064		178.902
6.90194		185.153
9.91055		186.433
0		181.065
356.966		180.625
356.377		184.649
357.363		183.839
342.63		182.552
341.118		184.441
348.233		179.828
350.748		176.584
317.282		184.954
274.748		167.784
278.154		157.817
268.682		152.684
269.404		147.087
263.74		164.762
267.404		142.651
246.331		125.716
248.407		85.9358
234.611		79.1311
228.949		64.4978
229.228		74.997
244.52		73.372
219.024		90.4011
241.33		121.603
236.244		74.6503
228.507		106.462
236.779		147.947
242.809		122.981
241.419		136.786
229.312		152.024
234.446		130.282
270.095		176.774
271.105		178.694
349.608		172.942
292.312		174.992
313.287		187.098
0		203.535
82.8583		225.598
248.868		194.24
336.328		166.499
0		197.747
30.6834		190.118
342.585		171.327
302.149		176.5
295.296		186.586
308.71		182.278
327.002		177.26
0		185.323
16.1483		205.315
312.992		184.372
309.592		183.116
304.511		181.116
309.226		182.103
309.451		179.714
13.4167		185.49
0		182.047
6.98728		186.211
335.453		188.167
329.548		183.698
343.26		183.46
313.871		178.458
295.176		183.022
281.343		176.876
273.828		179.436
281.436		180.949
288.093		177.951
331.834		178.055
279.817		174.825
273.439		174.035
261.08		173.559
268.938		164.991
265.92		172.661
304.63		176.973
255.654		179.524
263.144		184.014
283.448		179.153
269.459		177.698
264.496		178.58
274.512		177.101
353.406		180.727
279.84		176.283
282.188		179.861
253.822		181.945
272.079		181.236
276.365		173.84
245.073		172.493
297.208		175.645
281.009		186.623
285.664		170.582
259.57		172.263
288.378		176.261
239.309		178.986
328.126		183.021
285.473		184.035
278.461		177.885
261.232		187.277
291.824		178.045
296.124		190.243
276.453		182.204
306.175		183.802
343.383		184.395
305.833		184.776
338.138		177.187
282.744		180.605
256.612		185.059
281.683		188.173
303.629		168.077
272.988		184.724
286.681		181.822
292.126		178.584
301.724		188.688
259.222		182.684
271.202		185.296
268.786		178.835
280.766		170.803
322.885		187.847
283.235		174.777
279.808		178.992
277.27		181.518
276.881		188.394
303.142		178.957
304.26		175.291
295.912		177.106
283.741		183.765
280.549		178.563
286.919		179.018
298.866		182.012
289.602		184.074
332.972		181.269
300.029		177.96
297.147		178.894
296.576		181.664
